ID;ID_DESCRICAO;ID_PROJETO;LONGITUDE;LATITUDE;FOTO;TIPO_OBSERVACAO;ALTITUDE;IDENTIFICACAO_CAMPO;RELACAO_B_A;COMENTARIO;ESTADO;MUNICIPIO;DATAUM;TIPO_PERFIL;DADO_NOVO;CURADORIA
202;202;6;-43.51916667;-21.19361111;NULL;Perfil completo;936;P-22;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
203;203;6;-43.96027778;-21.32111111;NULL;Amostra extra;1101;EX-52;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
204;204;6;-44.66444444;-20.65777778;NULL;Amostra extra;900;Ex-09;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
205;205;6;-44.45694444;-20.42972222;NULL;Amostra extra;933;EX-12;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
206;206;6;NULL;NULL;NULL;Perfil completo;950;P-26;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
207;207;6;NULL;NULL;NULL;Perfil completo;950;P-27;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
208;208;6;-44.60888889;-20.61444444;NULL;Amostra extra;915;EX-10;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
209;209;6;-44.21638889;-20.57972222;NULL;Amostra extra;1142;EX-36;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
210;210;6;NULL;NULL;NULL;Perfil completo;710;P-29;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
211;211;6;-44.55777778;-20.95777778;NULL;Amostra extra;1000;EX-33;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
212;212;6;-44.56833333;-20.79694444;NULL;Amostra extra;1024;EX-34;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
213;213;6;-43.775;-20.85833333;NULL;Amostra extra;1020;EX-01;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
214;214;6;-43.69527778;-20.90638889;NULL;Amostra extra;750;EX-20;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
215;215;6;-44.82138889;-20.5275;NULL;Amostra extra;900;EX-08;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
216;216;6;-43.76527778;-21.36833333;NULL;Amostra extra;1225;EX-21;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
217;217;6;-44.19055556;-21.14833333;NULL;Amostra extra;950;EX-14;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
218;218;6;-43.70361111;-21.46916667;NULL;Amostra extra;1183;EX-37;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
219;219;6;NULL;NULL;NULL;Perfil completo;840;P-24;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
220;220;6;NULL;NULL;NULL;Perfil completo;800;P-25;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
221;221;6;NULL;NULL;NULL;Perfil completo;880;P-23;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
222;222;6;-44.00805556;-21.10472222;NULL;Amostra extra;930;EX-02;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
223;223;6;NULL;NULL;NULL;Perfil completo;690;P-13;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
224;224;6;-44.76555556;-20.75111111;NULL;Amostra extra;950;EX-22;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
225;225;6;-45.60138889;-20.60416667;NULL;Amostra extra;NULL;EX-27;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
226;226;6;-45.58305556;-20.54722222;NULL;Amostra extra;NULL;EX-28;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
227;227;6;NULL;NULL;NULL;Perfil completo;730;P-28;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
228;228;6;NULL;NULL;NULL;Perfil completo;940;P-06;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
229;229;6;-45.70611111;-20.59694444;NULL;Amostra extra;800;EX-29;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
230;230;6;-44.99333333;-20.71694444;NULL;Amostra extra;920;EX-23;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
231;231;6;-45.20916667;-20.47972222;NULL;Amostra extra;960;EX-24;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
232;232;6;-45.30055556;-20.27305556;NULL;Amostra extra;960;EX-32;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
233;233;6;-44.60111111;-21.23555556;NULL;Amostra extra;970;EX-26;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
234;234;6;-45.36583333;-20.81305556;NULL;Amostra extra;920;EX-25;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
235;235;6;-45.725;-20.56944444;NULL;Amostra extra;810;EX-03;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
236;236;6;-45.65694444;-20.45555556;NULL;Amostra extra;720;EX-04;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
237;237;6;-45.66666667;-20.48194444;NULL;Amostra extra;NULL;EX-16;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
238;238;6;-44.49138889;-21.06972222;NULL;Amostra extra;970;EX-57;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
239;239;6;-44.40138889;-20.97444444;NULL;Amostra extra;1100;EX-15;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
240;240;6;-45.49027778;-20.44861111;NULL;Amostra extra;NULL;EX-05;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
241;241;6;-45.45861111;-20.41805556;NULL;Amostra extra;NULL;EX-06;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
242;242;6;-45.54222222;-20.55833333;NULL;Amostra extra;800;EX-30;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
243;243;7;-52.9410782;-27.01521732;NULL;Perfil completo;340;Á-de-Chapecó-3;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
244;244;7;-52.94409062;-27.01401147;NULL;Perfil completo;340;Á-de-Chapecó-2;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
245;245;7;-52.93258574;-27.01300558;NULL;Perfil parcial;330;Á-de-Chapecó-5;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
246;246;7;-52.93505659;-27.0172407;NULL;Perfil completo;350;Á-de-chapecó-4;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
247;247;7;-52.93152031;-27.00137728;NULL;Perfil completo;390;Á-de-Chapecó-6;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
248;248;7;-52.94539691;-27.01438152;NULL;Perfil completo;350;Á-de-chapecó-1;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
249;249;8;-51.79852184;-27.34508818;NULL;Perfil completo;620;Ipira-2;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
250;250;8;-51.76454773;-27.35157958;NULL;Perfil parcial;640;Ipira-4;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
251;251;8;-51.79554253;-27.37662953;NULL;Perfil parcial;550;Ipira-6;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
252;252;8;-51.78525067;-27.32825465;NULL;Perfil completo;690;Ipira-3;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
253;253;8;-51.80063199;-27.3700103;NULL;Perfil completo;500;Ipira-5;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
254;254;8;-51.79367659;-27.38581217;NULL;Perfil completo;440;Ipira-8;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
255;255;8;-51.77966634;-27.35502579;NULL;Perfil parcial;480;Ipira-1;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
256;256;8;-51.79945698;-27.38520141;NULL;Perfil completo;480;Ipira-7;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
257;257;9;-53.63863326;-26.97982499;NULL;Perfil parcial;420;Tunápolis-4;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
258;258;9;-53.64146873;-26.98782028;NULL;Perfil parcial;330;Tunápolis-6;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
259;259;9;-53.63813015;-27.00357369;NULL;Perfil parcial;360;Tunápolis-2;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
260;260;9;-53.61599769;-26.98652721;NULL;Perfil completo;300;Tunápolis-1;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
261;261;9;-53.64799826;-26.97204296;NULL;Perfil parcial;500;Tunápolis-3;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
262;262;9;-53.63432626;-26.99984628;NULL;Perfil parcial;340;Tunápolis-5;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
263;263;10;-51.5834898;-27.22147635;NULL;Perfil parcial;620;Lacerdópolis-7;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
264;264;10;-51.53489901;-27.2497565;NULL;Perfil parcial;550;Lacerdópolis-4;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
265;265;10;-51.66744667;-27.2159466;NULL;Perfil completo;925;Lacerdópolis-1;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
266;266;10;-51.59059896;-27.23291212;NULL;Perfil completo;600;Lacerdópolis-6;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
267;267;10;-51.62704586;-27.21440888;NULL;Perfil parcial;750;Lacerdópolis-2;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
268;268;10;-51.57265099;-27.23471099;NULL;Perfil parcial;720;Lacerdópolis-5;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
269;269;10;-51.59631172;-27.2208536;NULL;Perfil parcial;700;Lacerdópolis-3;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
270;270;11;-45.87444444;-22.23888889;NULL;Perfil completo;780;P-IIRCC-7-MG;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
271;271;11;-47.66666667;-22.11666667;NULL;Perfil completo;710;P-IIRCC-9-SP;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
272;272;11;-47.68333333;-22.11111111;NULL;Perfil completo;890;P-IIRCC-12-SP;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
273;273;11;-45.22055556;-22.16;NULL;Perfil completo;920;P-IIRCC-6-MG;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
274;274;11;-43.91666667;-22.61666667;NULL;Perfil completo;496;P-IIRCC-3-RJ;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
275;275;11;-47.76527778;-22.08611111;NULL;Perfil completo;1000;P-IIRCC-11-SP;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
276;276;11;-43.68333333;-22.75;NULL;Perfil completo;45;P-IIRCC-2-RJ;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
277;277;11;-43.71666667;-22.73333333;NULL;Perfil completo;55;P-IIRCC-1-RJ;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
278;278;11;-47.80694444;-21.99166667;NULL;Perfil completo;800;P-IIRCC-10-SP;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
279;279;11;-44.73333333;-22.35;NULL;Perfil completo;2130;P-IIRCC-5-MG;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
280;280;11;-44.51666667;-22.46666667;NULL;Perfil completo;480;P-IIRCC-4-RJ;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
281;281;11;-46.43833333;-21.95166667;NULL;Perfil completo;1500;P-IIRCC-8-MG;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
282;282;12;-51.75;-24.75;NULL;Perfil completo;920;P-IIIRCC-11-PR;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
283;283;12;-51.53333333;-25.1;NULL;Perfil completo;1100;P-IIIRCC-12-PR;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
284;284;12;-47.73333333;-21.35;NULL;Perfil completo;760;P-IIIRCC-7-SP;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
285;285;12;-47.8;-21.03333333;NULL;Perfil completo;645;P-IIIRCC-6-SP;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
286;286;12;-48.9;-25.21666667;NULL;Perfil completo;860;P-IIIRCC-14-PR;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
287;287;12;-50.31666667;-22.55;NULL;Perfil completo;NULL;P-IIIRCC-8-SP;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
288;288;12;-43.4;-21.8;NULL;Perfil completo;950;P-IIIRCC-3-MG;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
289;289;12;-47.16666667;-22.56666667;NULL;Perfil completo;NULL;P-IIIRCC-5-SP;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
290;290;12;-49.18333333;-25.66666667;NULL;Perfil completo;910;P-IIIRCC-13-PR;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
291;291;12;-43.43333333;-21.75;NULL;Perfil completo;850;P-IIIRCC-2-MG;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
292;292;12;-43.96666667;-20.06666667;NULL;Perfil completo;1200;P-IIIRCC-1-MG;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
293;293;12;-44.51666667;-22.46666667;NULL;Perfil completo;480;P-IIIRCC-4-RJ;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
294;294;12;NULL;NULL;NULL;Perfil completo;640;P-IIIRCC-9-PR;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
295;295;12;-51.71666667;-24.3;NULL;Perfil completo;760;P-IIIRCC-10-PR;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
296;296;13;-43.9167;-14.85;NULL;Perfil completo;480;B-84;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
297;297;13;-41.6;-16.1;NULL;Amostra extra;600;B-43;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
298;298;13;-42.1833;-16.3667;NULL;Amostra extra;600;B-35;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
299;299;13;-42;-16.35;NULL;Amostra extra;620;B-36;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
300;300;13;-42.2667;-16.2;NULL;Perfil completo;540;B-33;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
301;301;13;-42.2833;-16.3;NULL;Perfil completo;430;B-42;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
302;302;13;-44.4;-15.25;NULL;Perfil completo;610;B-40;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
303;303;13;NULL;NULL;NULL;Amostra extra;440;B-85;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
304;304;13;-43.9833;-14.2333;NULL;Amostra extra;460;B-86;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
305;305;13;-43.2333;-15.75;NULL;Perfil completo;560;B-47;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
306;306;13;-43.6833;-16.65;NULL;Perfil completo;610;B-49;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
307;307;13;-44.3;-15.1833;NULL;Amostra extra;830;B-7;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
308;308;13;NULL;NULL;NULL;Perfil completo;540;B-74;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
309;309;13;-43.3833;-15.7833;NULL;Perfil completo;540;B-28;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
310;310;13;-43.7;-15.3167;NULL;Amostra extra;460;B-29;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
311;311;13;-43.3667;-15.5833;NULL;Perfil completo;510;B-61;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
312;312;13;-44.4167;-16.4167;NULL;Amostra extra;700;B-37;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
313;313;13;-44.6667;-17.0667;NULL;Amostra extra;530;B-17;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
314;314;13;-44.4167;-14.2167;NULL;Amostra extra;500;B-38;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
315;315;13;-42.7667;-15.5;NULL;Perfil completo;850;B-73;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
316;316;13;-44.4833;-14.4167;NULL;Amostra extra;650;B-82;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
317;317;13;-44.9667;-17.2167;NULL;Amostra extra;700;B-75;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
318;318;13;NULL;NULL;NULL;Amostra extra;680;B-27;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
319;319;13;NULL;NULL;NULL;Amostra extra;480;B-19;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
320;320;13;-44.7667;-16;NULL;Perfil completo;700;B-60;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
321;321;13;-41.7667;-16.15;NULL;Amostra extra;680;B-34;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
322;322;13;-45.0333;-16.3333;NULL;Amostra extra;460;B-22;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
323;323;13;-42.7167;-15.0167;NULL;Amostra extra;650;B-76;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
324;324;13;NULL;NULL;NULL;Amostra extra;610;B-50;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
325;325;13;-42.8667;-15.2833;NULL;Amostra extra;500;B-16;NULL;NULL;NULL;NULL;NULL;Mini-trincheira;NULL;0
326;326;13;-43.0167;-15.3333;NULL;Amostra extra;1000;B-6;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
327;327;13;-42.85;-14.85;NULL;Perfil completo;570;B-31;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
328;328;13;-43.6833;-14.7167;NULL;Perfil completo;440;B-68;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
329;329;13;-42.85;-14.7833;NULL;Perfil completo;520;B-66;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
330;330;13;-43.15;-14.8667;NULL;Amostra extra;490;B-18;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
331;331;13;NULL;NULL;NULL;Amostra extra;450;B-15;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
332;332;13;-43.1667;-14.8;NULL;Amostra extra;450;B-4;NULL;NULL;NULL;NULL;NULL;Mini-trincheira;NULL;0
333;333;13;-43.2667;-14.7333;NULL;Amostra extra;450;B-2;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
334;334;13;-44.2333;-17.0167;NULL;Perfil completo;640;B-64;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
335;335;13;-42.8833;-14.8333;NULL;Amostra extra;780;B-9;NULL;NULL;NULL;NULL;NULL;Mini-trincheira;NULL;0
336;336;13;-42.8667;-14.85;NULL;Amostra extra;730;B-3;NULL;NULL;NULL;NULL;NULL;Mini-trincheira;NULL;0
337;337;13;-44.3;-14.25;NULL;Perfil completo;550;B-54;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
338;338;13;-44.45;-14.25;NULL;Perfil completo;580;B-52;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
339;339;13;-44.2167;-14.5167;NULL;Perfil completo;550;B-39;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
340;340;13;-44.6;-17.4667;NULL;Perfil completo;550;B-80;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
341;341;13;-44.1667;-17.0167;NULL;Perfil completo;900;B-55;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
342;342;13;-44.2333;-16.7333;NULL;Perfil completo;820;B-56;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
343;343;13;-45.3333;-17.5667;NULL;Amostra extra;880;B-25;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
344;344;13;-44.3;-17.65;NULL;Perfil completo;680;B-79;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
345;345;13;-44.4;-15.5167;NULL;Perfil completo;660;B-12;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
346;346;13;-44.95;-17.35;NULL;Perfil completo;470;B-70;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
347;347;13;NULL;NULL;NULL;Amostra extra;470;B-67;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
348;348;13;-43.2333;-14.5833;NULL;Perfil completo;460;B-20;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
349;349;13;-44.75;-17.6667;NULL;Amostra extra;650;B-57;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
350;350;13;-42.85;-15.4833;NULL;Perfil completo;520;B-41;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
351;351;13;-42.9667;-15.65;NULL;Perfil completo;480;B-21;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
352;352;13;-44.3167;-15.45;NULL;Amostra extra;445;B-44;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
353;353;13;-43.55;-14.7167;NULL;Amostra extra;400;B-65;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
354;354;13;-43.1667;-16.5833;NULL;Perfil completo;800;B-77;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
355;355;13;-44.7667;-15.9333;NULL;Amostra extra;500;B-23;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
356;356;13;-44.0333;-14.85;NULL;Perfil completo;450;B-63;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
357;357;13;-44.1833;-15.1667;NULL;Amostra extra;450;B-30;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
358;358;13;-44.1333;-15.0833;NULL;Amostra extra;500;B-32;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
359;359;13;-44.8333;-17.25;NULL;Amostra extra;820;B-8;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
360;360;13;-43.3833;-16.4833;NULL;Perfil completo;1020;B-5;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
361;361;13;-44.2167;-14.2167;NULL;Perfil completo;480;B-45;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
362;362;13;-44.8667;-17.3167;NULL;Perfil completo;500;B-10;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
363;363;13;-44.45;-14.3167;NULL;Perfil completo;600;B-53;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
364;364;13;-41.6;-15.7667;NULL;Perfil completo;720;B-1;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
365;365;13;-44.8333;-17.2167;NULL;Amostra extra;480;B-69;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
366;366;13;-44.95;-15.7667;NULL;Amostra extra;500;B-83;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
367;367;13;-44.9333;-17.3667;NULL;Perfil completo;520;B-71;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
368;368;13;-44.7833;-17.2167;NULL;Perfil completo;520;B-72;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
369;369;13;-45.0667;-17.3833;NULL;Perfil completo;600;B-81;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
370;370;13;-43.55;-16.8167;NULL;Perfil completo;550;B-59;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
371;371;13;-44.4167;-14.6;NULL;Amostra extra;720;B-26;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
372;372;13;-44.8;-16.9833;NULL;Amostra extra;650;B-14;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
373;373;13;NULL;NULL;NULL;Perfil completo;500;B-78;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
374;374;13;-44.0833;-14.7667;NULL;Perfil completo;500;B-46;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
375;375;13;-44.35;-15.5167;NULL;Amostra extra;600;B-13;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
376;376;13;-43.6833;-17.25;NULL;Perfil completo;860;B-24;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
377;377;13;-43.75;-16.7;NULL;Perfil completo;630;B-48;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
378;378;13;-44.35;-16.65;NULL;Perfil completo;850;B-11;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
379;379;13;-42.95;-15.8833;NULL;Perfil completo;630;B-62;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
380;380;13;-45.0333;-15.55;NULL;Amostra extra;550;B-58;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
381;381;13;-43.8667;-16.6667;NULL;Perfil completo;690;B-51;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
382;382;14;-51.8693752;-30.905739;NULL;Perfil completo;60;VIRCCALS-01;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
383;383;14;-52.2739712;-31.5819127;NULL;Perfil completo;50;VIRCCALS-02;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
384;384;14;-53.3632535;-31.5776907;NULL;Perfil completo;480;VIRCCALS-04;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
385;385;14;-52.54107;-31.567208;NULL;Perfil completo;160;VIRCCALS-03;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
386;386;14;-54.156946;-31.761462;NULL;Perfil completo;230;VIRCCALS-05;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
387;387;14;-54.1363725;-31.484272;NULL;Perfil completo;230;VIRCCALS-06;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
388;388;14;-54.1405039;-31.4550056;NULL;Perfil completo;250;VIRCCALS-08;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
389;389;14;-53.632093;-30.9246455;NULL;Perfil completo;190;VIRCCALS-09;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
390;390;14;-54.0537732;-31.2970443;NULL;Perfil completo;290;VIRCCALS-07;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
391;391;14;-53.793452;-29.743014;NULL;Perfil completo;170;VIRCCALS-10;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
392;392;14;-53.6846482;-30.0207669;NULL;Perfil completo;180;VIRCCALS-11;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
393;393;14;-53.0858629;-28.6393192;NULL;Perfil completo;450;VIRCCALS-13;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
394;394;14;-53.6430869;-28.9699159;NULL;Perfil completo;480;VIRCCALS-12;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
395;395;14;-50.778135;-28.246346;NULL;Perfil completo;960;VIRCCALS-16;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
396;396;14;-50.879524;-28.510623;NULL;Perfil completo;1000;VIRCCALS-15;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
